compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,corp_parent_id,corp_parent_name,corp_parent_type,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00001250,330211,Claxton Hepburn Medical Center,214 King Street,Ogdensburg,NY,13669,1,,,,,18290008,CLAXTON HEPBURN MEDICAL CENTER,INTEGRATED DELIVERY NETWORK (IDN),38,1553,0,0,0,0,0,0,0.0255540835,0,1,114726275,282119507
CHSP00001251,141351,Clay County Hospital,911 Stacy Burk Drive,Flora,IL,62839,1,HSI00000902,SSM Health,Saint Louis,MO,17773664,SSM HEALTH,INTEGRATED DELIVERY NETWORK (IDN),20,381,0,0,0,0,0,0,0.1172117572,1,3,38247924,97334606
CHSP00001252,010073,Clay County Hospital,83825 Highway 9,Ashland,AL,36251,1,,,,,,,,46,736,0,0,0,0,0,1,0.0548404193,0,3,17618677,37737749
CHSP00001253,171371,Clay County Medical Center,617 Liberty Street,Clay Center,KS,67432,1,,,,,22628121,CLAY COUNTY MEDICAL CENTER,INTEGRATED DELIVERY NETWORK (IDN),20,443,0,0,0,0,0,0,0.0528679075,0,3,32702900,60346702
CHSP00001254,451362,Clay County Memorial Hospital,310 West South Street,Henrietta,TX,76365,1,,,,,N/A,N/A,N/A,25,150,0,0,0,0,0,0,0.1201446477,1,3,9015262,19898805
CHSP00001255,,Huntington Creek Recovery Center,890 Bethel Road,Shickshinny,PA,18655,0,,,,,N/A,N/A,N/A,,,,,,,,,,,,,
CHSP00001258,450617,Clear Lake Reg Med Ctr,620 Power St.,League City,TX,77598,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),486,30785,0,0,0,0,0,0,0.1377934785,1,5,704795047,7061981295
CHSP00001260,110046,Piedmont Walton Hospital,2151 West Spring Street,Monroe,GA,30655,1,HSI00000826,Piedmont Healthcare,Atlanta,GA,18080844,PIEDMONT HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),76,4353,0,0,0,0,0,0,0.0992543074,0,1,128627275,682042655
CHSP00001261,131320,Clearwater Valley Health,301 Cedar,Orofino,ID,83544,1,HSI00000553,Kootenai Health,Coeur D Alene,ID,18283457,KOOTENAI HEALTH,INTEGRATED DELIVERY NETWORK (IDN),23,523,0,0,0,0,0,0,0.0928462931,0,2,24790129,38085371
CHSP00001262,52003F,Clement J. Zablocki Veterans' Administration Medical Center,5000 West National Avenue,Milwaukee,WI,53295,0,,,,,18157312,VETERANS HEALTH ADMINISTRATION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001263,371320,Cleveland Area Hospital,1401 West Pawnee Street,Cleveland,OK,74020,1,,,,,,,,14,39,0,0,0,0,0,0,0.1269564365,1,1,20001777,42367288
CHSP00001264,360180,Cleveland Clinic Hospital,9500 Euclid Avenue,Cleveland,OH,44195,1,HSI00001078,Cleveland Clinic,Cleveland,OH,17773973,CLEVELAND CLINIC,INTEGRATED DELIVERY NETWORK (IDN),1288,53274,934,0,1,1,0.7251552795,0,0.0146567707,0,1,6960527823,24159027650
CHSP00001265,363304,Cleveland Clinic Childrens Hosp For,2801 Martin Luther King Jr Drive,Cleveland,OH,44104,0,HSI00001078,Cleveland Clinic,Cleveland,OH,17773973,CLEVELAND CLINIC,INTEGRATED DELIVERY NETWORK (IDN),,,,0,,,,,,,1,,
CHSP00001267,360077,Fairview Hospital,18101 Lorain Avenue,Cleveland,OH,44111,1,HSI00001078,Cleveland Clinic,Cleveland,OH,17773973,CLEVELAND CLINIC,INTEGRATED DELIVERY NETWORK (IDN),466,25124,79.91,0,0,0,0.1714806867,0,0.0565090848,0,1,670912183,2285817029
CHSP00001268,100289,Ccf Hospital - Weston,2950 Cleveland Clinic Boulevard,Weston,FL,33331,1,HSI00001078,Cleveland Clinic,Cleveland,OH,17773973,CLEVELAND CLINIC,INTEGRATED DELIVERY NETWORK (IDN),260,13876,108.1,0,1,0,0.4157692308,0,0.0298436552,0,1,587767956,2264441552
CHSP00001269,363038,Cleveland Clinic Rehabilitation Hosp,33355 Health Campus Boulevard,Avon,OH,44011,0,HSI00001078,Cleveland Clinic,Cleveland,OH,17773973,CLEVELAND CLINIC,INTEGRATED DELIVERY NETWORK (IDN),180,4278,0,0,0,0,0,0,,0,5,111368602,395113060
CHSP00001270,360091,Medina Hospital,1000 East Washington Street,Medina,OH,44256,1,HSI00001078,Cleveland Clinic,Cleveland,OH,17773973,CLEVELAND CLINIC,INTEGRATED DELIVERY NETWORK (IDN),148,7764,0,0,0,0,0,0,0.0625768234,0,1,183214655,668914720
CHSP00001272,340021,Atrium Health Cleveland,201 East Grover Street,Shelby,NC,28150,1,HSI00001526,Advocate Health,Charlotte,NC,17773788,ADVOCATE HEALTH INC,INTEGRATED DELIVERY NETWORK (IDN),308,13843,0,0,0,0,0,0,0.0702692455,0,3,348180255,1582815832
CHSP00001273,330265,Clifton Springs Hospital & Clinic,2 Coulter Road,Clifton Springs,NY,14432,1,HSI00000889,Rochester Regional Health System,Rochester,NY,17773984,ROCHESTER REGIONAL HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),77,2150,0,0,0,0,0,1,0.019473202,0,1,113243144,292509511
CHSP00001274,,Clifton T. Perkins Hospital Center,8450 Dorsey Run Road,Jessup,MD,20794,0,,,,,,,,,,,,,,,,,,,,
CHSP00001275,331307,Clifton-Fine Hospital,1014 Oswegatchie Trail,Star Lake,NY,13690,1,HSI00000952,Samaritan Health,Watertown,NY,18288547,SAMARITAN HEALTH,INTEGRATED DELIVERY NETWORK (IDN),20,22,0,0,0,0,0,0,0.0768773696,0,1,9426983,11239972
CHSP00001276,111308,Clinch Memorial Hospital,1050 Valdosta Highway,Homerville,GA,31634,1,,,,,,,,15,74,0,0,0,0,0,0,0.0899455304,0,3,15664266,17346504
CHSP00001277,490060,Clinch Valley Medical Center,6801 Governor G C Peery Highway,Richlands,VA,24641,1,HSI00000584,Lifepoint Health,Brentwood,TN,17773643,LIFEPOINT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),151,2471,0,0,0,0,0,0,0.007888391,0,5,122400040,776983046
CHSP00001279,220058,Umass Memorial Health Alliance Clinton Hospital,201 Highland St,Clinton,MA,01510,1,HSI00001122,UMass Memorial Health Care,Worcester,MA,17773976,UMASS MEMORIAL HEALTH CARE,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001280,360175,Clinton Memorial Hospital,610 West Main Street,Wilmington,OH,45177,1,HSI00001475,ScionHealth,Louisville,KY,17773839,SCIONHEALTH,INTEGRATED DELIVERY NETWORK (IDN),75,2254,0,0,0,0,0,0,0.0321318868,0,5,100048076,290130691
CHSP00001281,171349,Cloud County Health Center,155 West College Drive,Concordia,KS,66901,1,HSI00000948,Salina Regional Health Center,Salina,KS,17814501,SALINA REGIONAL HEALTH CENTER INC,INTEGRATED DELIVERY NETWORK (IDN),15,148,0,0,0,0,0,0,0.0761793907,0,1,22545062,39521718
CHSP00001282,050492,Clovis Community Medical Center,2755 Herndon Avenue,Clovis,CA,93611,1,HSI00000253,Community Medical Centers,Clovis,CA,17773469,COMMUNITY MEDICAL CENTERS,INTEGRATED DELIVERY NETWORK (IDN),352,19302,4.46,0,0,0,0.0126704545,1,0.0768066333,0,1,653377769,3025192878
CHSP00001283,371319,Coal County General Hospital,6 North Covington Street,Coalgate,OK,74538,1,,,,,,,,20,277,0,0,0,0,0,0,,0,1,5472565,14690399
CHSP00001285,050771,Coast Plaza Hospital,13100 Studebaker Road,Norwalk,CA,90650,1,HSI00000067,Pipeline Health,El Segundo,CA,18400874,PIPELINE HEALTH,INTEGRATED DELIVERY NETWORK (IDN),117,2498,0,0,0,0,0,1,0.1847000178,1,5,46792312,270634288
CHSP00001287,420101,Coastal Carolina Medical Center,1000 Medical Center Drive,Hardeeville,SC,29927,1,HSI00001066,Tenet Healthcare,Dallas,TX,17774121,TENET HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),41,3351,0,0,0,0,0,0,0.0667691971,0,5,94750110,733592602
CHSP00001289,114008,Coastal Harbor Treatment Center,1150 Cornell Avenue,Savannah,GA,31406,0,HSI00001148,Universal Health Services,Norristown,PA,17774130,UNIVERSAL HEALTH SERVICES INC,INTEGRATED DELIVERY NETWORK (IDN),94,2626,0,0,0,0,0,0,,0,5,31118102,78268290
CHSP00001291,39004F,Coatesville Veterans Affairs Medical Center,1400 Black Horse Hill Road,Coatesville,PA,19320,0,,,,,18157312,VETERANS HEALTH ADMINISTRATION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001292,331320,Bassett Hospital Of Schoharie County,178 Grandview Drive,Cobleskill,NY,12043,1,HSI00000087,Bassett Healthcare Network,Cooperstown,NY,18956744,BASSETT HEALTHCARE NETWORK,INTEGRATED DELIVERY NETWORK (IDN),25,405,0,0,0,0,0,0,0.0787899696,0,1,40503546,87888770
CHSP00001293,031314,Cobre Valley Reg. Medical Center,5880 South Hospital Drive,Globe,AZ,85501,1,,,,,N/A,N/A,N/A,25,1710,0,0,0,0,0,0,0.0171914401,0,1,83387274,222016005
CHSP00001294,451366,Cochran Memorial Hospital,201 East Grant Street,Morton,TX,79346,1,,,,,,,,18,11,0,0,0,0,0,0,0.2569845335,1,3,1630484,954870
CHSP00001295,110089,Coffee Regional Medical Center,1101 Ocilla Road,Douglas,GA,31533,1,HSI00000342,Emory Healthcare,Atlanta,GA,17773473,EMORY HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),82,3933,0,0,0,0,0,0,0.0626967289,0,1,150324386,574554603
CHSP00001296,171385,Coffey County Hospital,801 North 4th Street,Burlington,KS,66839,1,,,,,18389201,COFFEY HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),25,283,0,0,0,0,0,0,0.063503459,0,3,22840980,40351626
CHSP00001297,170145,Coffeyville Reg Medical Center  Inc.,1400 West Fourth,Coffeyville,KS,67337,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,19733092,QUORUM HEALTH CORP,INTEGRATED DELIVERY NETWORK (IDN),47,954,0,0,0,0,0,0,0.1013598574,0,1,39577556,122624775
CHSP00001298,451384,D.M. Cogdell Memorial Hospital,1700 Cogdell Boulevard,Snyder,TX,79549,1,,,,,,,,25,495,0,0,0,0,0,0,0.1516449225,1,3,33332500,64290154
CHSP00001300,391313,Charles Cole Memorial Hospital,1001 East Second Street,Coudersport,PA,16915,1,HSI00001126,UPMC,Pittsburgh,PA,N/A,N/A,N/A,25,958,0,0,0,0,0,0,0.0207779338,0,1,88139148,212394423
CHSP00001301,451347,Coleman County Medical Center,310 South Pecos Street,Coleman,TX,76834,1,,,,,,,,25,250,0,0,0,0,0,0,0.1193255598,1,5,10592503,18572980
CHSP00001303,110164,Piedmont Macon Medical Center,350 Hospital Drive,Macon,GA,31217,1,HSI00000826,Piedmont Healthcare,Atlanta,GA,18080844,PIEDMONT HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),186,8878,72.36,0,1,0,0.3890322581,0,0.0537289621,0,1,209661342,1607257082
CHSP00001304,110201,Piedmont Macon North Hospital,400 Charter Boulevard,Macon,GA,31210,1,HSI00000826,Piedmont Healthcare,Atlanta,GA,18080844,PIEDMONT HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),79,2050,0,0,0,0,0,0,0.379658617,1,1,59094658,490906373
CHSP00001305,054055,College Hospital  Inc,10802 College Place,Cerritos,CA,90703,0,,,,,18361432,COLLEGE HEALTH ENTERPRISES INC,INTEGRATED DELIVERY NETWORK (IDN),187,3521,0,0,0,0,0,0,,0,5,74944265,152601767
CHSP00001306,050543,College Hospital Costa Mesa,301 Victoria Street,Costa Mesa,CA,92627,1,,,,,,,,122,3834,0,0,0,0,0,1,0.0092130283,0,5,101171702,101322907
CHSP00001307,050776,College Medical Center,2776 Pacific Avenue,Long Beach,CA,90806,1,,,,,18361432,COLLEGE HEALTH ENTERPRISES INC,INTEGRATED DELIVERY NETWORK (IDN),221,8092,13.9,0,0,0,0.0628959276,1,0.0195714539,0,5,165246819,273383639
CHSP00001308,450299,St. Joseph Health College Station Hospital,1604 Rock Prairie Road,College Station,TX,77845,1,HSI00001427,CommonSpirit Health,Chicago,IL,24989165,COMMONSPIRIT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001309,420030,Colleton Medical Center,501 Robertson Boulevard,Walterboro,SC,29488,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),102,2988,0.19,0,0,0,0.0018627451,0,0.082867621,0,5,71583421,519751605
CHSP00001310,451355,Collingsworth General Hospital,1013 15th Street,Wellington,TX,79095,1,,,,,,,,13,53,0,0,0,0,0,0,0.1281395271,1,5,4503294,6293499
CHSP00001311,,Colonel Florence A. Blanchfield Army Community Hospital,650 Joel Drive,Fort Campbell,KY,42223,0,,,,,28086700,DEFENSE HEALTH AGENCY HEADQUARTERS,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001312,062012,Pam Specialty Hospital Of Denver,1690 Meade Street,Denver,CO,80204,0,,,,,18199023,POST ACUTE MEDICAL LLC,INTEGRATED DELIVERY NETWORK (IDN),63,374,0,0,0,0,0,0,,0,5,53257416,152817156
CHSP00001313,061302,Family Health West Hospital,300 West Ottley Avenue,Fruita,CO,81521,1,,,,,,,,25,202,0,0,0,0,0,0,0.0290729987,0,1,77735914,165984644
CHSP00001314,064003,Colorado Mental Health Inst-Ft Logan,3520 West Oxford Avenue,Denver,CO,80236,0,,,,,,,,94,103,0.5,0,0,0,0.0053191489,0,,0,3,-2254184,31905580
CHSP00001315,064001,Co Mental Health Institute - Pueblo,1600 W 24th St,Pueblo,CO,81003,0,,,,,,,,516,313,1.49,0,0,0,0.0028875969,0,,0,3,12887314,149423198
CHSP00001316,060044,Centura St. Elizabeth Hospital,1000 Lincoln Street,Fort Morgan,CO,80701,1,HSI00001427,CommonSpirit Health,Chicago,IL,24989165,COMMONSPIRIT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),31,781,0,0,0,0,0,1,0.0387755899,0,1,42161336,129625625
CHSP00001317,051323,Colorado River Medical Center,1401 Bailey Avenue,Needles,CA,92363,1,,,,,,,,25,280,0,0,0,0,0,0,0.0103168787,0,1,8620587,30086477
CHSP00001319,110105,Colquitt Regional Medical Center,3131 South Main Street,Moultrie,GA,31768,1,HSI00000235,Colquitt Regional Medical Center,Moultrie,GA,18289883,COLQUITT REGIONAL MEDICAL CENTER,INTEGRATED DELIVERY NETWORK (IDN),100,6219,21.21,0,0,0,0.2121,0,0.0439708437,0,3,201901119,661035388
CHSP00001320,501317,Columbia Basin Hospital,200 Nat Washington Way,Ephrata,WA,98823,1,,,,,,,,25,149,0,0,0,0,0,0,0.1167579598,1,3,19468738,29474032
CHSP00001321,520195,Ascension Columbia Saint Marys Hospital Ozaukee Birthing Center,13111 N Port Washington Rd,Thiensville,WI,53097,1,HSI00000055,Ascension Health,Saint Louis,MO,17773929,ASCENSION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001322,501302,Dayton General Hospital,1012 South Third Street,Dayton,WA,99328,1,,,,,,,,25,120,0,0,0,0,0,0,0.0859572433,0,3,28425019,42738796
CHSP00001323,330094,Columbia Memorial Hospital,71 Prospect Avenue,Hudson,NY,12534,1,HSI00000236,Columbia Memorial Health,Hudson,NY,18381414,COLUMBIA MEMORIAL HEALTH,INTEGRATED DELIVERY NETWORK (IDN),192,3196,0,0,0,0,0,0,0.1043854986,0,1,129707715,524124812
CHSP00001324,381320,Columbia Memorial Hospital,2111 Exchange Street,Astoria,OR,97103,1,,,,,22251167,COLUMBIA MEMORIAL HOSPITAL,INTEGRATED DELIVERY NETWORK (IDN),25,1253,0,0,0,0,0,0,0.0178799333,0,1,188904898,382163392
CHSP00001327,520051,Ascension Columbia St Marys Milwauke,2301 North Lake Drive,Milwaukee,WI,53211,1,HSI00000055,Ascension Health,Saint Louis,MO,17773929,ASCENSION,INTEGRATED DELIVERY NETWORK (IDN),382,12098,42.5,0,0,0,0.1112565445,1,0.0841047788,0,2,524421402,2078682729
CHSP00001328,520027,Ascension Columbia Saint Marys Hospital Ozaukee,13111 N Port Washington Rd,Mequon,WI,53097,1,HSI00000055,Ascension Health,Saint Louis,MO,17773929,ASCENSION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001330,280111,Columbus Community Hospital,4600 38th Street,Columbus,NE,68601,1,,,,,18192766,COLUMBUS COMMUNITY HOSPITAL INC,INTEGRATED DELIVERY NETWORK (IDN),50,1631,0,0,0,0,0,0,0.0622068801,0,1,137075354,268611471
CHSP00001331,450370,Columbus Community Hospital,110 Shult Drive,Columbus,TX,78934,1,,,,,18290010,COLUMBUS COMMUNITY HOSPITAL,INTEGRATED DELIVERY NETWORK (IDN),40,855,0,0,0,0,0,0,0.0556510448,0,1,31321554,84869802
CHSP00001332,521338,Prairie Ridge Health  Inc.,1515 Park Avenue,Columbus,WI,53925,1,HSI00000902,SSM Health,Saint Louis,MO,17773664,SSM HEALTH,INTEGRATED DELIVERY NETWORK (IDN),25,806,0,0,0,0,0,0,0.0636092704,0,1,69582737,166729190
CHSP00001333,340068,Columbus Regional Healthcare System,500 Jefferson Street,Whiteville,NC,28472,1,HSI00001526,Advocate Health,Charlotte,NC,17773788,ADVOCATE HEALTH INC,INTEGRATED DELIVERY NETWORK (IDN),154,3058,0,0,0,0,0,0,0.0440482596,0,3,112540651,399797254
CHSP00001334,150112,Columbus Regional Hospital,2400 East 17th Street,Columbus,IN,47201,1,HSI00000240,Columbus Regional Health,Columbus,IN,18381333,COLUMBUS REGIONAL HEALTH,INTEGRATED DELIVERY NETWORK (IDN),213,9065,0,0,0,0,0,0,0.0655205571,0,3,394080941,989621640
CHSP00001335,112012,Columbus Specialty Hospital,616 19th Street,Columbus,GA,31901,0,,,,,,,,24,165,0,0,0,0,0,0,,0,5,8862778,18307805
CHSP00001337,171312,Comanche County Hospital,202 South Frisco Street,Coldwater,KS,67029,1,,,,,17817689,GREAT PLAINS HEALTH ALLIANCE INC,INTEGRATED DELIVERY NETWORK (IDN),12,72,0,0,0,0,0,0,0.0704296234,0,3,5412973,4791292
CHSP00001338,451382,Comanche County Medical Center,10201 Highway 16,Comanche,TX,76442,1,,,,,,,,16,398,0,0,0,0,0,0,0.0509933453,0,1,38680136,90954576
CHSP00001339,370056,Comanche County Memorial Hospital,3401 West Gore Boulevard,Lawton,OK,73505,1,HSI00000242,Comanche County Memorial Hospital,Lawton,OK,18198812,COMANCHE COUNTY HOSPITAL AUTHORITY,INTEGRATED DELIVERY NETWORK (IDN),201,10174,26.28,0,0,0,0.1307462687,0,0.061836958,0,3,304169153,1260684284
CHSP00001340,49J300,Commonwealth Center For Children And Adolescents,1355 Richmond Road,Staunton,VA,24401,0,,,,,18407329,VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES,CORPORATE OWNER,,,,,,,,,,,,,
CHSP00001343,182005,Commonwealth Regional Specialty Hosp,"250 Park Drive, 6th Floor",Bowling Green,KY,42101,0,HSI00000244,Commonwealth Health Corporation,Bowling Green,KY,17817688,MED CENTER HEALTH,INTEGRATED DELIVERY NETWORK (IDN),16,159,0,0,0,0,0,0,,0,1,7068393,22907572
CHSP00001345,054091,Community Behavioral Health Center,7171 North Cedar Avenue,Fresno,CA,93720,0,HSI00000253,Community Medical Centers,Clovis,CA,17773469,COMMUNITY MEDICAL CENTERS,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001346,244012,Alexandria Behavorial Health Hsp,1610 8th Avenue East,Alexandria,MN,56308,0,,,,,,,,16,101,0,0,0,0,0,0,,0,3,,
CHSP00001347,244011,Annandale Behavioral Health Hsp,400 Annandale Boulevard,Annandale,MN,55302,0,,,,,,,,16,84,0,0,0,0,0,0,,0,3,,
CHSP00001348,244015,Baxter Behavorial Health Hsp,14241 Grand Oaks Drive,Baxter,MN,56425,0,,,,,,,,16,97,0,0,0,0,0,0,,0,3,,
CHSP00001349,244013,Fergus Falls Cbhh,1801 West Alcott Avenue,Fergus Falls,MN,56537,0,,,,,,,,16,87,0,0,0,0,0,0,,0,3,,
CHSP00001350,244017,Cbhh- Rochester,251 Wood Lake Drive Se,Rochester,MN,55904,0,,,,,,,,16,84,0,0,0,0,0,0,,0,3,,
CHSP00001353,194056,Community Care Hospital,1421 General Taylor Street,New Orleans,LA,70115,0,,,,,,,,38,1232,0,0,0,0,0,0,,0,5,7132048,10352277
CHSP00001355,140251,Community First Medical Center,5645 West Addison Street,Chicago,IL,60634,1,,,,,,,,213,3504,3.26,0,0,0,0.0153051643,0,0.1206110877,1,5,87829283,421925638
CHSP00001356,230022,Community Health Center Branch,274 East Chicago Street,Coldwater,MI,49036,1,HSI00000848,ProMedica,Toledo,OH,17773495,PROMEDICA,INTEGRATED DELIVERY NETWORK (IDN),75,2155,0,0,0,0,0,0,0.0442186145,0,1,75959027,274060046
CHSP00001357,171354,Community Healthcare System,120 West Eighth Street,Onaga,KS,66521,1,,,,,18204108,COMMUNITY HEALTHCARE SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),25,340,0,0,0,0,0,0,0.0221767114,0,1,32895480,53604065
CHSP00001361,150154,Community Heart And Vascular Hospital,8075 N Shadeland Ave,Indianapolis,IN,46250,0,HSI00000248,Community Health Network,Indianapolis,IN,17773632,COMMUNITY HEALTH NETWORK INC,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00001362,150125,Community Hospital,901 Macarthur Boulevard,Munster,IN,46321,1,HSI00000246,Community Foundation of Northwest Indiana,Munster,IN,17847667,COMMUNITY FOUNDATION OF NORTHWEST INDIANA INC,INTEGRATED DELIVERY NETWORK (IDN),405,16091,0,0,0,0,0,0,0.0702763991,0,1,615140800,2439459213
CHSP00001363,010034,Community Hospital Inc.,805 Friendship Road,Tallassee,AL,36078,1,,,,,,,,37,470,0,0,0,0,0,0,0.0514322878,0,1,16272299,31731220
CHSP00001364,281363,Community Hospital Assocociation,1301 East 'h' Street,Mccook,NE,69001,1,,,,,N/A,N/A,N/A,25,522,0,0,0,0,0,0,0.0608612332,0,1,55983444,89204948
CHSP00001365,370203,Community Hospital,3100 Sw 89th Street,Oklahoma City,OK,73159,1,,,,,18156957,HEALTHCARE PARTNERS INVESTMENTS LLC,INTEGRATED DELIVERY NETWORK (IDN),45,1150,0,0,0,0,0,0,0.0192281395,0,5,151451868,834902952
CHSP00001366,531307,Community Hospital,2000 Campbell Drive,Torrington,WY,82240,1,HSI00000073,Banner Health,Phoenix,AZ,17847448,BANNER HEALTH,INTEGRATED DELIVERY NETWORK (IDN),25,598,0,0,0,0,0,0,0.0714476268,0,1,40608211,66991562
CHSP00001367,060054,Community Hospital,2351 G Road,Grand Junction,CO,81505,1,,,,,,,,44,4133,0,0,0,0,0,0,0.0289122681,0,1,237329870,825390494
CHSP00001368,150074,Community Health Network  Inc.,1500 North Ritter Avenue,Indianapolis,IN,46219,1,HSI00000248,Community Health Network,Indianapolis,IN,17773632,COMMUNITY HEALTH NETWORK INC,INTEGRATED DELIVERY NETWORK (IDN),385,21252,52.02,0,0,0,0.1351168831,1,0.0171633727,0,1,1454032975,4407607182
CHSP00001370,150169,Community Hospital Of Indiana  Inc.,7150 Clearvista Drive,Indianapolis,IN,46256,1,HSI00000248,Community Health Network,Indianapolis,IN,17773632,COMMUNITY HEALTH NETWORK INC,INTEGRATED DELIVERY NETWORK (IDN),340,17548,3.16,0,0,0,0.0092941176,0,0.0360624609,0,1,581867608,1973669282
CHSP00001373,150128,Community Hospital South,1402 East County Line Road South,Indianapolis,IN,46227,1,HSI00000248,Community Health Network,Indianapolis,IN,17773632,COMMUNITY HEALTH NETWORK INC,INTEGRATED DELIVERY NETWORK (IDN),169,9945,6.46,0,0,0,0.0382248521,0,0.0531292291,0,1,328252744,1231116452
CHSP00001374,271335,Community Hospital Of Anaconda,401 West Pennsylvania Street,Anaconda,MT,59711,1,,,,,30114697,COMMUNITY HOSPITAL OF ANACONDA,INTEGRATED DELIVERY NETWORK (IDN),25,719,0,0,0,0,0,0,0.0186936714,0,1,91413922,169604074
CHSP00001375,150113,Community Hospital Anderson,1515 North Madison Avenue,Anderson,IN,46011,1,HSI00000248,Community Health Network,Indianapolis,IN,17773632,COMMUNITY HEALTH NETWORK INC,INTEGRATED DELIVERY NETWORK (IDN),117,6217,0.16,0,0,0,0.0013675214,0,0.0187374981,0,1,230290443,863950120
CHSP00001376,151300,Community Hospital Of Bremen  Inc.,1020 High Road,Bremen,IN,46506,1,HSI00000098,Beacon Health System,South Bend,IN,18162616,BEACON HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),24,305,0,0,0,0,0,0,0.0760105614,0,3,22647528,51284668
CHSP00001377,050091,Community Hospital Of Huntington Par,2623 East Slauson Avenue,Huntington Park,CA,90255,1,HSI00000067,Pipeline Health,El Segundo,CA,18400874,PIPELINE HEALTH,INTEGRATED DELIVERY NETWORK (IDN),81,3693,0,0,0,0,0,1,0.0856993921,0,5,71667454,433634039
CHSP00001378,050089,Community Hospital Of San Bernardino,1805 Medical Center Drive,San Bernardino,CA,92411,1,HSI00001427,CommonSpirit Health,Chicago,IL,24989165,COMMONSPIRIT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),185,6132,0,0,0,0,0,1,0.0334946368,0,1,319169838,1357283273
CHSP00001379,050145,Community Hosp. Monterey Peninsula,23625 Holman Highway,Monterey,CA,93940,1,HSI00001443,Montage Health,Monterey,CA,26004771,MONTAGE HEALTH,INTEGRATED DELIVERY NETWORK (IDN),227,13632,0,0,0,0,0,0,0.1482448053,1,1,905131143,2865619128
CHSP00001380,261303,Community Hospital Association  Inc.,26136 Us Highway 59,Fairfax,MO,64446,1,,,,,23134505,COMMUNITY HOSPITAL FAIRFAX,INTEGRATED DELIVERY NETWORK (IDN),16,304,0,0,0,0,0,0,0.0493453767,0,1,22875862,36789096
CHSP00001381,360121,Community Hospital Of Williams City,433 West High Street,Bryan,OH,43506,1,HSI00000811,Parkview Health System,Fort Wayne,IN,17773962,PARKVIEW HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),75,1101,0,0,0,0,0,0,0.0626362835,0,1,91405646,211290414
