facility_id,facility_name,city,state,zip_code,facility_type,ownership,facility_name_normalized,health_system,msp_gatekeeper,vms_software,msp_exclusive,ehr_system,radius_rule_miles,msp_notes,data_source,confidence,ccn,hos_beds,hos_dsch,corp_parent_name,hos_net_revenue,hos_ucburden
100135,TALLAHASSEE MEMORIAL HEALTHCARE,TALLAHASSEE,FL,32308,Acute Care Hospitals,Voluntary non-profit - Private,tallahassee memorial healthcare,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100135,478.0,28847.0,TALLAHASSEE MEMORIAL HEALTHCARE,885121325.0,0.0861720616
100137,ADVENTHEALTH HEART OF FLORIDA,DAVENPORT,FL,33837,Acute Care Hospitals,Proprietary,adventhealth heart of florida,AdventHealth,AMN Healthcare,ShiftWise,True,Epic,,WARNING: AMN owns both the contract and the software (ShiftWise). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,100137,202.0,9167.0,ADVENTHEALTH,258551975.0,0.0953105512
100140,BAPTIST MEDICAL CENTER - NASSAU,FERNANDINA BEACH,FL,32034,Acute Care Hospitals,Voluntary non-profit - Private,baptist medical center nassau,Baptist Health,,,,,,,cms_gov,high,100140,54.0,3154.0,BAPTIST HEALTH,95529701.0,0.0629555795
100142,JACKSON HOSPITAL,MARIANNA,FL,32446,Acute Care Hospitals,Government - Hospital District or Authority,jackson hospital,,,,,,,,cms_gov,high,100142,66.0,2211.0,QUORUM HEALTH CORP,75656051.0,0.0643478821
100150,LOWER KEYS MEDICAL CENTER,KEY WEST,FL,33040,Acute Care Hospitals,Proprietary,lower keys medical center,CHS,HealthTrust,Unknown,True,Cerner,50.0,,cms_gov,high,100150,99.0,2475.0,COMMUNITY HEALTH SYSTEMS INC,122333259.0,0.1848822913
100151,MAYO CLINIC,JACKSONVILLE,FL,32224,Acute Care Hospitals,Voluntary non-profit - Private,mayo clinic,Mayo Clinic,Mayo Clinic Travel Program,Internal,True,Epic,,,cms_gov,high,100151,307.0,18085.0,MAYO CLINIC HEALTH SYSTEM,1270970352.0,0.0377838853
100154,SOUTH MIAMI HOSPITAL,MIAMI,FL,33143,Acute Care Hospitals,Voluntary non-profit - Private,south miami hospital,Baptist Health South Florida,,,,,,,cms_gov,high,100154,373.0,17212.0,BAPTIST HEALTH SOUTH FLORIDA,726994537.0,0.1244497596
100156,HCA FLORIDA LAKE CITY HOSPITAL,LAKE CITY,FL,32055,Acute Care Hospitals,Proprietary,hca florida lake city hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100156,113.0,8228.0,HCA HEALTHCARE INC,176389103.0,0.1628917838
100157,LAKELAND REGIONAL MEDICAL CENTER,LAKELAND,FL,33805,Acute Care Hospitals,Voluntary non-profit - Private,lakeland regional medical center,Lakeland Regional Health,,,,,,,cms_gov,high,100157,764.0,44040.0,LAKELAND REGIONAL HEALTH,1033363360.0,0.1173840214
10015F,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM - LAKE CITY,LAKE CITY,FL,32025,Acute Care - Veterans Administration,Veterans Health Administration,va north floridasouth georgia healthcare system lake city,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,10015F,,,VETERANS HEALTH ADMINISTRATION,,
100161,CENTRAL FLORIDA LAKE MONROE HOSPITAL,SANFORD,FL,32771,Acute Care Hospitals,Proprietary,central florida lake monroe hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100161,199.0,8858.0,HCA HEALTHCARE INC,218508147.0,0.1717813989
100166,HCA FLORIDA SARASOTA DOCTORS HOSPITAL,SARASOTA,FL,34233,Acute Care Hospitals,Proprietary,hca florida sarasota doctors hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100166,139.0,8260.0,HCA HEALTHCARE INC,213740090.0,0.0838982786
100167,HCA FLORIDA MERCY HOSPITAL,PLANTATION,FL,33317,Acute Care Hospitals,Voluntary non-profit - Private,hca florida mercy hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100167,290.0,19225.0,HCA HEALTHCARE INC,371555862.0,0.0633137098
100168,BOCA RATON REGIONAL HOSPITAL,BOCA RATON,FL,33486,Acute Care Hospitals,Voluntary non-profit - Private,boca raton regional hospital,Baptist Health South Florida,,,,,,,cms_gov,high,100168,361.0,20633.0,BAPTIST HEALTH SOUTH FLORIDA,645216837.0,0.0081657182
100173,ADVENTHEALTH TAMPA,TAMPA,FL,33613,Acute Care Hospitals,Voluntary non-profit - Private,adventhealth tampa,AdventHealth,AMN Healthcare,ShiftWise,True,Epic,,WARNING: AMN owns both the contract and the software (ShiftWise). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,100173,596.0,25345.0,ADVENTHEALTH,805425172.0,0.0989897076
100175,DESOTO MEMORIAL HOSPITAL,ARCADIA,FL,34266,Acute Care Hospitals,Voluntary non-profit - Private,desoto memorial hospital,,,,,,,,cms_gov,high,100175,49.0,891.0,,42884965.0,0.1017776618
100176,PALM BEACH GARDENS MEDICAL CENTER,PALM BEACH GARDENS,FL,33410,Acute Care Hospitals,Proprietary,palm beach gardens medical center,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,100176,199.0,9440.0,TENET HEALTHCARE,240662380.0,0.0436359815
100177,CAPE CANAVERAL HOSPITAL,COCOA BEACH,FL,32931,Acute Care Hospitals,Voluntary non-profit - Private,cape canaveral hospital,Health First,,,,,,,cms_gov,high,100177,150.0,6715.0,HEALTH FIRST INC,179508918.0,0.1222270376
100179,HCA FLORIDA MEMORIAL HOSPITAL,JACKSONVILLE,FL,32216,Acute Care Hospitals,Proprietary,hca florida memorial hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100179,362.0,19376.0,HCA HEALTHCARE INC,507062828.0,0.2332336135
100180,HCA FLORIDA ST PETERSBURG HOSPITAL,SAINT PETERSBURG,FL,33710,Acute Care Hospitals,Proprietary,hca florida st petersburg hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100180,168.0,5312.0,HCA HEALTHCARE INC,102644406.0,0.2402418761
100181,LARKIN COMMUNITY HOSPITAL,SOUTH MIAMI,FL,33143,Acute Care Hospitals,Proprietary,larkin community hospital,Larkin Health System,,,,,,,cms_gov,high,100181,118.0,6175.0,LARKIN HEALTH SYSTEM,111426683.0,0.036568881
100183,CORAL GABLES HOSPITAL,CORAL GABLES,FL,33134,Acute Care Hospitals,Proprietary,coral gables hospital,Steward Health Care System,,,,,,,cms_gov,high,100183,245.0,4233.0,STEWARD HEALTH CARE SYSTEM LLC,114510354.0,0.1382228543
100187,PALMETTO GENERAL HOSPITAL,HIALEAH,FL,33016,Acute Care Hospitals,Proprietary,palmetto general hospital,Steward Health Care System,,,,,,,cms_gov,high,100187,358.0,17083.0,STEWARD HEALTH CARE SYSTEM LLC,296794207.0,0.1351384165
100189,HCA FLORIDA NORTHWEST HOSPITAL,MARGATE,FL,33063,Acute Care Hospitals,Proprietary,hca florida northwest hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100189,289.0,13381.0,HCA HEALTHCARE INC,297442158.0,0.109096057
100191,HCA FLORIDA TRINITY HOSPITAL,TRINITY,FL,34655,Acute Care Hospitals,Proprietary,hca florida trinity hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100191,330.0,15189.0,HCA HEALTHCARE INC,307720847.0,0.1447673163
100200,BROWARD HEALTH IMPERIAL POINT,FORT LAUDERDALE,FL,33308,Acute Care Hospitals,Government - Hospital District or Authority,broward health imperial point,Broward Health,,,,,,,cms_gov,high,100200,157.0,4741.0,NORTH BROWARD HOSPITAL DISTRICT,117294849.0,0.1725665022
100204,HCA FLORIDA NORTH FLORIDA HOSPITAL,GAINESVILLE,FL,32605,Acute Care Hospitals,Proprietary,hca florida north florida hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100204,462.0,28910.0,HCA HEALTHCARE INC,630757451.0,0.0984387406
100206,HCA FLORIDA SOUTH TAMPA HOSPITAL,TAMPA,FL,33609,Acute Care Hospitals,Proprietary,hca florida south tampa hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100206,284.0,5533.0,HCA HEALTHCARE INC,200670137.0,0.1741610955
100209,HCA FLORIDA KENDALL HOSPITAL,MIAMI,FL,33175,Acute Care Hospitals,Proprietary,hca florida kendall hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100209,424.0,20544.0,HCA HEALTHCARE INC,605941023.0,0.1328507642
100211,ADVENTHEALTH DADE CITY,DADE CITY,FL,33525,Acute Care Hospitals,Proprietary,adventhealth dade city,AdventHealth,AMN Healthcare,ShiftWise,True,Epic,,WARNING: AMN owns both the contract and the software (ShiftWise). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,100211,75.0,5142.0,ADVENTHEALTH,91671530.0,0.1673749902
100212,MARION COMMUNTIY HOSPITAL,OCALA,FL,34471,Acute Care Hospitals,Proprietary,marion communtiy hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100212,509.0,35009.0,HCA HEALTHCARE INC,761669839.0,0.1093506937
100213,HCA FLORIDA BLAKE HOSPITAL,BRADENTON,FL,34209,Acute Care Hospitals,Proprietary,hca florida blake hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100213,355.0,12055.0,HCA HEALTHCARE INC,301828669.0,0.1699967216
100217,ORLANDO HEALTH SEBASTIAN RIVER HOSPITAL,SEBASTIAN,FL,32958,Acute Care Hospitals,Voluntary non-profit - Private,orlando health sebastian river hospital,Steward Health Care System,,,,,,,cms_gov,high,100217,145.0,3828.0,STEWARD HEALTH CARE SYSTEM LLC,128168151.0,0.0502874053
100220,GULF COAST MEDICAL CENTER LEE HEALTH,FORT MYERS,FL,33912,Acute Care Hospitals,Government - Hospital District or Authority,gulf coast medical center lee health,Lee Health,,,,,,,cms_gov,high,100220,624.0,27786.0,LEE HEALTH,721201930.0,0.0916426762
100223,HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,FORT WALTON BEACH,FL,32547,Acute Care Hospitals,Proprietary,hca florida fort waltondestin hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100223,231.0,12600.0,HCA HEALTHCARE INC,361288825.0,0.148994919
100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,TAMARAC,FL,33321,Acute Care Hospitals,Proprietary,university hospital and medical center,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100224,194.0,8500.0,HCA HEALTHCARE INC,171652849.0,0.1552753258
100226,HCA FLORIDA ORANGE PARK HOSPITAL,ORANGE PARK,FL,32073,Acute Care Hospitals,Voluntary non-profit - Other,hca florida orange park hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100226,291.0,17783.0,HCA HEALTHCARE INC,419899271.0,0.1502277635
100228,WESTSIDE REGIONAL MEDICAL CENTER,PLANTATION,FL,33324,Acute Care Hospitals,Proprietary,westside regional medical center,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100228,250.0,13994.0,HCA HEALTHCARE INC,317282923.0,0.1268790359
100230,MEMORIAL HOSPITAL PEMBROKE,PEMBROKE PINES,FL,33024,Acute Care Hospitals,Government - Hospital District or Authority,memorial hospital pembroke,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100230,195.0,6886.0,MEMORIAL HEALTHCARE SYSTEM,193891414.0,0.0921878774
100231,HCA FLORIDA WEST HOSPITAL,PENSACOLA,FL,32514,Acute Care Hospitals,Proprietary,hca florida west hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100231,354.0,17014.0,HCA HEALTHCARE INC,409497784.0,0.1562140247
100232,HCA FLORIDA PUTNAM HOSPITAL,PALATKA,FL,32177,Acute Care Hospitals,Proprietary,hca florida putnam hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100232,82.0,4776.0,HCA HEALTHCARE INC,82690646.0,0.0913469977
100236,HCA FLORIDA FAWCETT HOSPITAL,PORT CHARLOTTE,FL,33952,Acute Care Hospitals,Proprietary,hca florida fawcett hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100236,233.0,9858.0,HCA HEALTHCARE INC,191962397.0,0.1044596861
100238,HCA FLORIDA NORTHSIDE HOSPITAL,SAINT PETERSBURG,FL,33709,Acute Care Hospitals,Proprietary,hca florida northside hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100238,202.0,10219.0,HCA HEALTHCARE INC,185118317.0,0.1330543976
100242,HCA FLORIDA GULF COAST HOSPITAL,PANAMA CITY,FL,32405,Acute Care Hospitals,Proprietary,hca florida gulf coast hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100242,261.0,14096.0,HCA HEALTHCARE INC,317015617.0,0.1402632815
100243,HCA FLORIDA BRANDON HOSPITAL,BRANDON,FL,33511,Acute Care Hospitals,Proprietary,hca florida brandon hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100243,403.0,20576.0,HCA HEALTHCARE INC,480908173.0,0.15946459
100244,CAPE CORAL HOSPITAL,CAPE CORAL,FL,33990,Acute Care Hospitals,Government - Hospital District or Authority,cape coral hospital,Lee Health,,,,,,,cms_gov,high,100244,289.0,18419.0,LEE HEALTH,386537998.0,0.0664632963
100246,HCA FLORIDA LAWNWOOD HOSPITAL,FORT PIERCE,FL,34950,Acute Care Hospitals,Proprietary,hca florida lawnwood hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100246,361.0,21770.0,HCA HEALTHCARE INC,532157855.0,0.128368573
100248,HCA FLORIDA LARGO HOSPITAL,LARGO,FL,33770,Acute Care Hospitals,Proprietary,hca florida largo hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100248,245.0,13156.0,HCA HEALTHCARE INC,386397224.0,0.0694846176
100249,TAMPA GENERAL HOSPITAL CRYSTAL RIVER,CRYSTAL RIVER,FL,34428,Acute Care Hospitals,Voluntary non-profit - Private,tampa general hospital crystal river,CHS,HealthTrust,Unknown,True,Cerner,50.0,,cms_gov,high,100249,121.0,7623.0,COMMUNITY HEALTH SYSTEMS INC,-41458923.0,0.0907771657
100252,HCA FLORIDA RAULERSON HOSPITAL,OKEECHOBEE,FL,34972,Acute Care Hospitals,Proprietary,hca florida raulerson hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100252,100.0,3804.0,HCA HEALTHCARE INC,92421919.0,0.1206693964
100253,JUPITER MEDICAL CENTER,JUPITER,FL,33458,Acute Care Hospitals,Voluntary non-profit - Private,jupiter medical center,Jupiter Medical Center,,,,,,,cms_gov,high,100253,242.0,13078.0,JUPITER MEDICAL CENTER INC,380056898.0,0.0430960976
100254,HCA FLORIDA CAPITAL HOSPITAL,TALLAHASSEE,FL,32308,Acute Care Hospitals,Proprietary,hca florida capital hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100254,268.0,16345.0,HCA HEALTHCARE INC,341700635.0,0.1568544679
100256,HCA FLORIDA BAYONET POINT HOSPITAL,HUDSON,FL,34667,Acute Care Hospitals,Proprietary,hca florida bayonet point hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100256,290.0,16316.0,HCA HEALTHCARE INC,339739524.0,0.0717291229
100258,DELRAY MEDICAL CENTER,DELRAY BEACH,FL,33484,Acute Care Hospitals,Proprietary,delray medical center,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,100258,351.0,18435.0,TENET HEALTHCARE,466698115.0,0.0597099399
100259,HCA FLORIDA SOUTH SHORE HOSPITAL,SUN CITY CENTER,FL,33573,Acute Care Hospitals,Proprietary,hca florida south shore hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100259,138.0,6158.0,HCA HEALTHCARE INC,86093033.0,0.1250001707
100260,ST LUCIE MEDICAL CENTER,PORT SAINT LUCIE,FL,34952,Acute Care Hospitals,Proprietary,st lucie medical center,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100260,222.0,13600.0,HCA HEALTHCARE INC,297005970.0,0.1447995997
100264,HCA FLORIDA OAK HILL HOSPITAL,BROOKSVILLE,FL,34613,Acute Care Hospitals,Proprietary,hca florida oak hill hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100264,350.0,21262.0,HCA HEALTHCARE INC,359853970.0,0.0980787859
100265,MEASE COUNTRYSIDE HOSPITAL,SAFETY HARBOR,FL,34695,Acute Care Hospitals,Voluntary non-profit - Private,mease countryside hospital,Trinity Health,FirstChoice (Internal) / AMN,ShiftWise Flex,False,Epic,,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,100265,361.0,17457.0,BAYCARE HEALTH SYSTEM,441004544.0,0.0780896197
100266,GULF BREEZE HOSPITAL,GULF BREEZE,FL,32561,Acute Care Hospitals,Voluntary non-profit - Other,gulf breeze hospital,Baptist Health Care,,,,,,,cms_gov,high,100266,65.0,3175.0,BAPTIST HEALTH CARE,122595478.0,0.0570135896
100267,HCA FLORIDA ENGLEWOOD HOSPITAL,ENGLEWOOD,FL,34223,Acute Care Hospitals,Proprietary,hca florida englewood hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100267,100.0,4504.0,HCA HEALTHCARE INC,83887049.0,0.0638811425
100268,WEST BOCA MEDICAL CENTER,BOCA RATON,FL,33428,Acute Care Hospitals,Proprietary,west boca medical center,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,100268,195.0,8586.0,TENET HEALTHCARE,240967623.0,0.0719695925
100269,HCA FLORIDA PALMS WEST HOSPITAL,LOXAHATCHEE,FL,33470,Acute Care Hospitals,Proprietary,hca florida palms west hospital,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100269,206.0,13561.0,HCA HEALTHCARE INC,233106975.0,0.1539263303
100275,WELLINGTON REGIONAL MEDICAL CENTER,WELLINGTON,FL,33414,Acute Care Hospitals,Proprietary,wellington regional medical center,Universal Health Services,,,,,,,cms_gov,high,100275,235.0,17664.0,UNIVERSAL HEALTH SERVICES INC,263246755.0,0.0753001229
100276,BROWARD HEALTH CORAL SPRINGS,CORAL SPRINGS,FL,33065,Acute Care Hospitals,Government - Hospital District or Authority,broward health coral springs,Broward Health,,,,,,,cms_gov,high,100276,228.0,10920.0,NORTH BROWARD HOSPITAL DISTRICT,217221426.0,0.1933121751
100277,DOUGLAS GARDENS HOSPITAL,MIAMI,FL,33137,Acute Care Hospitals,Voluntary non-profit - Private,douglas gardens hospital,,,,,,,,cms_gov,high,100277,32.0,83.0,,36578213.0,0.124156977
100281,MEMORIAL HOSPITAL WEST,PEMBROKE PINES,FL,33028,Acute Care Hospitals,Government - Hospital District or Authority,memorial hospital west,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100281,486.0,22578.0,MEMORIAL HEALTHCARE SYSTEM,741397807.0,0.0424833162
100284,KERALTY HOSPITAL,MIAMI,FL,33155,Acute Care Hospitals,Proprietary,keralty hospital,,,,,,,,cms_gov,high,100284,98.0,4055.0,,42745920.0,0.0598344106
100285,MEMORIAL HOSPITAL MIRAMAR,MIRAMAR,FL,33029,Acute Care Hospitals,Government - Hospital District or Authority,memorial hospital miramar,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,100285,178.0,10069.0,MEMORIAL HEALTHCARE SYSTEM,267431550.0,0.0700100494
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,NAPLES,FL,34119,Acute Care Hospitals,Proprietary,physicians regional medical center pine ridge,CHS,HealthTrust,Unknown,True,Cerner,50.0,,cms_gov,high,100286,307.0,14966.0,COMMUNITY HEALTH SYSTEMS INC,415077474.0,0.0620295723
100287,GOOD SAMARITAN MEDICAL CENTER,WEST PALM BEACH,FL,33401,Acute Care Hospitals,Proprietary,good samaritan medical center,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,100287,333.0,10308.0,TENET HEALTHCARE,240371259.0,0.1003053651
100288,ST MARY'S MEDICAL CENTER,WEST PALM BEACH,FL,33407,Acute Care Hospitals,Proprietary,st marys medical center,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,100288,370.0,15954.0,TENET HEALTHCARE,446625869.0,0.1023141724
100289,CLEVELAND CLINIC HOSPITAL,WESTON,FL,33331,Acute Care Hospitals,Voluntary non-profit - Private,cleveland clinic hospital,Cleveland Clinic,,,,,,,cms_gov,high,100289,260.0,13876.0,CLEVELAND CLINIC,587767956.0,0.0298436552
100290,"VILLAGES REGIONAL HOSPITAL, THE",THE VILLAGES,FL,32159,Acute Care Hospitals,Voluntary non-profit - Private,villages regional hospital the,UF Health,,,,,,,cms_gov,high,100290,277.0,11951.0,UF HEALTH,218873162.0,0.0152867153
100291,ORLANDO HEALTH MELBOURNE HOSPITAL,MELBOURNE,FL,32935,Acute Care Hospitals,Voluntary non-profit - Private,orlando health melbourne hospital,Steward Health Care System,,,,,,,cms_gov,high,100291,96.0,4217.0,STEWARD HEALTH CARE SYSTEM LLC,133422164.0,0.0740947626
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,MIRAMAR BEACH,FL,32550,Acute Care Hospitals,Voluntary non-profit - Other,sacred heart hospital on the emerald coast,Ascension,Ascension Travel Program,Internal,True,Epic,,,cms_gov,high,100292,80.0,5766.0,ASCENSION,187902886.0,0.1130667299
100296,DOCTORS HOSPITAL,CORAL GABLES,FL,33146,Acute Care Hospitals,Voluntary non-profit - Other,doctors hospital,Baptist Health South Florida,,,,,,,cms_gov,high,100296,126.0,4702.0,BAPTIST HEALTH SOUTH FLORIDA,258032444.0,0.0780092633
